payment_id,order_id,customer_id,merchant_id,amount,currency,payment_method,bank,created_at,source,true_final_state,final_observed_state,resolved_at,time_to_resolution_sec,scenario,incident_id,is_hard_negative
P0000499,O0000499,C001353,M0014,1827.76,INR,CARD,BANK_B,2026-01-01T16:04:11.788927,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T16:04:15.775991,3.99,normal_success,,False
P0000500,O0000500,C001873,M0011,20.86,INR,WALLET,BANK_E,2026-01-01T21:28:53.867695,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T21:28:59.360944,5.49,normal_success,,False
P0000501,O0000501,C000858,M0011,152.17,INR,WALLET,BANK_C,2026-01-01T14:08:07.825026,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T14:08:13.696158,5.87,normal_success,,False
P0000502,O0000502,C003882,M0010,83.82,INR,WALLET,BANK_C,2026-01-01T06:13:52.468070,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T06:14:01.761287,9.29,normal_success,,False
P0000503,O0000503,C002197,M0020,138.41,INR,CARD,BANK_A,2026-01-01T01:04:13.610181,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T01:04:21.337551,7.73,normal_success,,False
P0000504,O0000504,C001380,M0003,2105.02,INR,WALLET,BANK_B,2026-01-01T23:26:32.915703,SYNTHETIC,FAILED,FAILED,2026-01-01T23:26:34.923233,2.01,genuine_failure,,False
P0000505,O0000505,C000201,M0002,663.23,INR,CARD,BANK_D,2026-01-01T08:28:48.594868,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T08:28:58.170098,9.58,normal_success,,False
P0000506,O0000506,C000459,M0016,513.13,INR,NETBANKING,BANK_A,2026-01-01T07:43:27.234093,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T07:43:33.098630,5.86,normal_success,,True
P0000507,O0000507,C003205,M0011,322.11,INR,CARD,BANK_E,2026-01-01T03:58:59.155880,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T03:59:03.576132,4.42,normal_success,,False
P0000508,O0000508,C003992,M0021,77.03,INR,NETBANKING,BANK_C,2026-01-01T09:41:24.695623,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T09:41:30.454616,5.76,normal_success,,False
P0000509,O0000509,C002491,M0019,2444.98,INR,NETBANKING,BANK_E,2026-01-01T18:35:11.771833,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T18:35:17.723069,5.95,normal_success,,False
P0000510,O0000510,C000524,M0005,368.7,INR,NETBANKING,BANK_B,2026-01-01T23:13:30.180486,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T23:13:38.795799,8.62,normal_success,,False
P0000511,O0000511,C003915,M0020,3271.15,INR,CARD,BANK_E,2026-01-01T20:22:40.558441,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T20:22:49.099918,8.54,normal_success,,False
P0000512,O0000512,C001920,M0001,1794.84,INR,UPI,BANK_E,2026-01-01T06:55:40.476953,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T06:55:50.877081,10.4,normal_success,,False
P0000513,O0000513,C003417,M0014,437.12,INR,CARD,BANK_D,2026-01-01T13:23:16.777062,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T13:23:21.741858,4.96,normal_success,,False
P0000514,O0000514,C000943,M0012,1277.67,INR,UPI,BANK_E,2026-01-01T22:46:27.546181,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T22:47:54.583959,87.04,late_capture,,False
P0000515,O0000515,C000814,M0006,595.73,INR,UPI,BANK_A,2026-01-01T13:00:22.766009,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T13:00:30.652334,7.89,normal_success,,False
P0000516,O0000516,C002059,M0001,3131.17,INR,NETBANKING,BANK_D,2026-01-01T02:11:39.005081,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T02:11:44.409315,5.4,normal_success,,False
P0000517,O0000517,C002222,M0023,449.36,INR,NETBANKING,BANK_C,2026-01-01T11:07:24.195060,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T11:07:33.328946,9.13,normal_success,,True
P0000518,O0000518,C000691,M0014,3840.22,INR,CARD,BANK_D,2026-01-01T19:57:07.816883,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:57:11.760051,3.94,normal_success,,False
P0000519,O0000519,C000691,M0024,791.31,INR,NETBANKING,BANK_B,2026-01-01T18:49:46.002556,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T18:49:54.283990,8.28,normal_success,,False
P0000520,O0000520,C001352,M0010,702.46,INR,UPI,BANK_E,2026-01-01T16:44:05.622062,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T16:44:10.877571,5.26,normal_success,,False
P0000521,O0000521,C000640,M0018,1038.08,INR,CARD,BANK_B,2026-01-01T07:22:34.145495,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T07:22:42.279992,8.13,normal_success,,False
P0000522,O0000522,C002196,M0002,1558.9,INR,WALLET,BANK_C,2026-01-01T02:26:43.877185,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T02:26:50.185054,6.31,normal_success,,False
P0000523,O0000523,C000253,M0010,655.45,INR,UPI,BANK_B,2026-01-01T19:42:53.106097,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:43:01.977169,8.87,normal_success,,False
P0000524,O0000524,C001746,M0015,541.81,INR,WALLET,BANK_B,2026-01-01T20:33:15.128512,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T20:33:19.348624,4.22,normal_success,,False
P0000525,O0000525,C000917,M0012,1326.17,INR,NETBANKING,BANK_D,2026-01-01T17:23:28.504896,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T17:23:36.528258,8.02,normal_success,,True
P0000526,O0000526,C000713,M0020,1602.33,INR,CARD,BANK_B,2026-01-01T21:24:13.243418,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T21:24:18.302113,5.06,normal_success,,False
P0000527,O0000527,C000101,M0003,1641.79,INR,WALLET,BANK_C,2026-01-01T09:26:33.998406,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T09:26:40.276499,6.28,normal_success,INC0000,False
P0000528,O0000528,C003670,M0009,884.3,INR,UPI,BANK_C,2026-01-01T06:10:28.396971,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T06:10:34.406438,6.01,normal_success,,True
P0000529,O0000529,C003878,M0007,512.3,INR,NETBANKING,BANK_E,2026-01-01T13:01:39.862058,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T13:01:48.123922,8.26,normal_success,,False
P0000530,O0000530,C002251,M0003,279.74,INR,NETBANKING,BANK_A,2026-01-01T23:51:59.708625,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T23:52:05.583770,5.88,normal_success,,False
P0000531,O0000531,C003484,M0010,818.1,INR,NETBANKING,BANK_A,2026-01-01T08:05:41.023126,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T08:05:48.294809,7.27,normal_success,,False
P0000532,O0000532,C003605,M0016,164.84,INR,NETBANKING,BANK_C,2026-01-01T07:32:33.425444,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T07:35:54.848869,201.42,late_capture,,False
P0000533,O0000533,C000882,M0019,1249.43,INR,NETBANKING,BANK_D,2026-01-01T16:45:13.792780,SYNTHETIC,FAILED,FAILED,2026-01-01T16:45:15.840484,2.05,genuine_failure,,False
P0000534,O0000534,C003230,M0011,150.54,INR,CARD,BANK_A,2026-01-01T22:47:25.337830,SYNTHETIC,FAILED,FAILED,2026-01-01T22:47:32.548227,7.21,genuine_failure,,False
P0000535,O0000535,C003184,M0022,70.34,INR,NETBANKING,BANK_B,2026-01-01T01:32:49.059302,SYNTHETIC,FAILED,FAILED,2026-01-01T01:32:51.107719,2.05,genuine_failure,,False
P0000536,O0000536,C001156,M0012,1762.65,INR,UPI,BANK_E,2026-01-01T16:56:12.495141,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T16:56:22.062110,9.57,normal_success,,False
P0000537,O0000537,C002153,M0016,337.7,INR,CARD,BANK_B,2026-01-01T19:51:48.723293,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:51:54.733061,6.01,normal_success,,False
P0000538,O0000538,C000199,M0007,875.35,INR,NETBANKING,BANK_E,2026-01-01T19:22:50.064403,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:22:58.209454,8.15,normal_success,,False
P0000539,O0000539,C003974,M0003,1767.23,INR,UPI,BANK_D,2026-01-01T15:27:37.830956,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T15:27:45.958773,8.13,normal_success,,False
P0000540,O0000540,C000891,M0021,1234.34,INR,CARD,BANK_C,2026-01-01T14:41:35.656893,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T14:43:57.865840,142.21,late_capture,,False
P0000541,O0000541,C000109,M0008,214.17,INR,UPI,BANK_B,2026-01-01T17:39:41.296752,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T17:39:49.342354,8.05,normal_success,,False
P0000542,O0000542,C003579,M0021,2866.2,INR,CARD,BANK_C,2026-01-01T19:56:50.008045,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:56:55.138144,5.13,normal_success,,False
P0000543,O0000543,C001555,M0009,327.26,INR,WALLET,BANK_D,2026-01-01T07:10:06.536247,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T07:10:15.461624,8.93,normal_success,,False
P0000544,O0000544,C002816,M0012,1247.67,INR,UPI,BANK_C,2026-01-01T23:02:03.101008,SYNTHETIC,FAILED,FAILED,2026-01-01T23:02:07.903458,4.8,genuine_failure,,False
P0000545,O0000545,C003661,M0021,3130.76,INR,CARD,BANK_D,2026-01-01T03:15:18.756766,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T03:15:27.449271,8.69,normal_success,,False
P0000546,O0000546,C001043,M0004,525.37,INR,WALLET,BANK_B,2026-01-01T04:02:23.579607,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T04:02:28.215573,4.64,normal_success,,False
P0000547,O0000547,C003891,M0008,572.35,INR,NETBANKING,BANK_D,2026-01-01T21:48:24.353140,SYNTHETIC,FAILED,FAILED,2026-01-01T21:48:30.582490,6.23,genuine_failure,,False
P0000548,O0000548,C001789,M0022,8273.26,INR,NETBANKING,BANK_A,2026-01-01T22:58:11.702565,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T22:58:19.309507,7.61,normal_success,,False
P0000549,O0000549,C003202,M0000,661.14,INR,WALLET,BANK_E,2026-01-01T19:15:22.378184,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:15:24.401406,2.02,normal_success,,False
P0000550,O0000550,C001395,M0020,332.55,INR,WALLET,BANK_B,2026-01-01T19:40:33.152678,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:40:39.898711,6.75,normal_success,,False
P0000551,O0000551,C001571,M0000,1162.22,INR,UPI,BANK_A,2026-01-01T05:02:44.224413,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T05:02:52.117069,7.89,normal_success,,False
P0000552,O0000552,C000482,M0023,74.29,INR,CARD,BANK_B,2026-01-01T22:30:08.493062,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T22:30:11.351121,2.86,normal_success,,False
P0000553,O0000553,C001461,M0024,193.3,INR,CARD,BANK_E,2026-01-01T02:44:16.506826,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T02:44:21.696931,5.19,normal_success,,False
P0000554,O0000554,C003062,M0000,294.35,INR,UPI,BANK_D,2026-01-01T18:53:09.193235,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T18:53:12.721365,3.53,normal_success,,False
P0000555,O0000555,C003818,M0009,182.99,INR,NETBANKING,BANK_B,2026-01-01T16:11:16.835438,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T16:11:22.266380,5.43,normal_success,,False
P0000556,O0000556,C000524,M0003,694.87,INR,NETBANKING,BANK_A,2026-01-01T01:22:02.180505,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T01:22:07.231825,5.05,normal_success,INC0001,True
P0000557,O0000557,C003840,M0007,323.43,INR,NETBANKING,BANK_C,2026-01-01T00:28:45.702477,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T00:28:50.521246,4.82,normal_success,,True
P0000558,O0000558,C002236,M0008,6102.92,INR,WALLET,BANK_E,2026-01-01T03:36:18.416040,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T03:36:24.129443,5.71,normal_success,,False
P0000559,O0000559,C003962,M0005,616.88,INR,WALLET,BANK_D,2026-01-01T14:08:29.983191,SYNTHETIC,FAILED,FAILED,2026-01-01T14:08:34.628900,4.65,genuine_failure,,False
P0000560,O0000560,C001502,M0012,426.12,INR,WALLET,BANK_E,2026-01-01T04:40:21.010586,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T04:40:26.879783,5.87,normal_success,,False
P0000561,O0000561,C002338,M0003,692.84,INR,NETBANKING,BANK_B,2026-01-01T08:53:18.751739,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T08:53:26.188553,7.44,normal_success,,False
P0000562,O0000562,C002677,M0003,393.55,INR,UPI,BANK_A,2026-01-01T23:07:11.183936,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T23:07:17.868977,6.69,normal_success,,False
P0000563,O0000563,C000358,M0022,1043.86,INR,CARD,BANK_E,2026-01-01T18:58:50.588240,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:04:30.849411,340.26,late_capture,,False
P0000564,O0000564,C003507,M0008,660.94,INR,WALLET,BANK_D,2026-01-01T01:32:43.380473,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T01:32:48.366932,4.99,normal_success,,False
P0000565,O0000565,C000405,M0017,3337.52,INR,NETBANKING,BANK_C,2026-01-01T01:02:34.744455,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T01:02:40.168903,5.42,normal_success,,False
P0000566,O0000566,C003560,M0001,1334.15,INR,NETBANKING,BANK_D,2026-01-01T00:46:33.424838,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T00:46:39.015293,5.59,normal_success,,False
P0000567,O0000567,C001783,M0014,734.47,INR,CARD,BANK_B,2026-01-01T21:21:26.015817,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T21:21:33.484840,7.47,normal_success,,False
P0000568,O0000568,C002018,M0005,96.76,INR,UPI,BANK_E,2026-01-01T12:27:24.144149,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T12:31:15.069387,230.93,late_capture,,False
P0000569,O0000569,C002184,M0000,323.56,INR,WALLET,BANK_C,2026-01-01T23:31:15.432637,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T23:31:22.679405,7.25,normal_success,,False
P0000570,O0000570,C002319,M0003,1760.94,INR,NETBANKING,BANK_B,2026-01-01T13:49:55.481574,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T13:50:04.114944,8.63,normal_success,,False
P0000571,O0000571,C003519,M0010,514.99,INR,CARD,BANK_A,2026-01-01T08:51:25.154151,SYNTHETIC,FAILED,FAILED,2026-01-01T08:51:32.743321,7.59,genuine_failure,,False
P0000572,O0000572,C001806,M0011,1053.86,INR,UPI,BANK_B,2026-01-01T18:10:22.006007,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T18:10:28.963864,6.96,normal_success,,False
P0000573,O0000573,C000858,M0022,101.14,INR,UPI,BANK_D,2026-01-01T05:20:11.845588,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T05:20:18.754700,6.91,normal_success,,False
P0000574,O0000574,C003268,M0004,469.87,INR,WALLET,BANK_E,2026-01-01T01:32:46.725753,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T01:32:52.348676,5.62,normal_success,,False
P0000575,O0000575,C002254,M0015,660.48,INR,CARD,BANK_C,2026-01-01T15:11:19.469986,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T15:16:20.370214,300.9,late_capture,,False
P0000576,O0000576,C000550,M0019,3014.09,INR,CARD,BANK_E,2026-01-01T09:55:59.931917,SYNTHETIC,FAILED,FAILED,2026-01-01T09:56:05.710200,5.78,genuine_failure,,False
P0000577,O0000577,C001295,M0001,288.12,INR,UPI,BANK_C,2026-01-01T17:33:32.476558,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T17:33:34.975329,2.5,normal_success,,False
P0000578,O0000578,C003791,M0019,1153.04,INR,UPI,BANK_E,2026-01-01T22:33:27.399253,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T22:33:33.413262,6.01,normal_success,,False
P0000579,O0000579,C003834,M0013,826.89,INR,WALLET,BANK_D,2026-01-01T12:32:59.197530,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T12:33:08.683997,9.49,normal_success,,False
P0000580,O0000580,C001638,M0012,100.32,INR,WALLET,BANK_E,2026-01-01T01:44:21.814341,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T01:44:25.986683,4.17,normal_success,,False
P0000581,O0000581,C001407,M0011,1405.72,INR,CARD,BANK_E,2026-01-01T12:37:34.772504,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T12:37:40.422583,5.65,normal_success,,False
P0000582,O0000582,C003670,M0008,55.12,INR,UPI,BANK_D,2026-01-01T05:16:28.927479,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T05:16:37.539233,8.61,normal_success,,True
P0000583,O0000583,C000912,M0003,601.87,INR,NETBANKING,BANK_A,2026-01-01T07:23:33.135046,SYNTHETIC,FAILED,FAILED,2026-01-01T07:23:40.029064,6.89,genuine_failure,,False
P0000584,O0000584,C001433,M0023,159.6,INR,UPI,BANK_B,2026-01-01T17:33:06.314230,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T17:33:14.609963,8.3,normal_success,,False
P0000585,O0000585,C002095,M0008,1426.13,INR,NETBANKING,BANK_B,2026-01-01T22:10:28.770167,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T22:10:34.950012,6.18,normal_success,,False
P0000586,O0000586,C002393,M0020,535.74,INR,UPI,BANK_D,2026-01-01T07:35:51.461300,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T07:36:00.120444,8.66,normal_success,,False
P0000587,O0000587,C003644,M0022,633.84,INR,NETBANKING,BANK_A,2026-01-01T04:33:39.613726,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T04:33:43.122248,3.51,normal_success,,False
P0000588,O0000588,C001154,M0020,363.23,INR,CARD,BANK_A,2026-01-01T03:38:04.517305,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T03:38:13.266488,8.75,normal_success,,False
P0000589,O0000589,C001069,M0024,3132.65,INR,UPI,BANK_D,2026-01-01T00:13:47.629660,SYNTHETIC,FAILED,FAILED,2026-01-01T00:13:55.027841,7.4,genuine_failure,,False
P0000590,O0000590,C002272,M0018,136.33,INR,CARD,BANK_A,2026-01-01T04:21:58.695886,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T04:22:03.733041,5.04,normal_success,,False
P0000591,O0000591,C003120,M0003,388.31,INR,WALLET,BANK_C,2026-01-01T02:07:53.729765,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T02:07:58.859587,5.13,normal_success,,False
P0000592,O0000592,C000620,M0018,6008.23,INR,CARD,BANK_C,2026-01-01T03:32:30.686165,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T03:32:36.705045,6.02,normal_success,,False
P0000593,O0000593,C000591,M0011,330.45,INR,WALLET,BANK_A,2026-01-01T10:24:08.566247,SYNTHETIC,FAILED,FAILED,2026-01-01T10:24:13.101801,4.54,genuine_failure,INC0000,False
P0000594,O0000594,C002344,M0008,1292.31,INR,NETBANKING,BANK_C,2026-01-01T18:46:38.529615,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T18:46:45.708518,7.18,normal_success,,False
P0000595,O0000595,C002638,M0020,283.38,INR,UPI,BANK_B,2026-01-01T10:58:13.436767,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T10:58:22.499487,9.06,normal_success,,False
P0000596,O0000596,C002532,M0004,266.89,INR,WALLET,BANK_A,2026-01-01T00:45:39.639686,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T00:45:46.000358,6.36,normal_success,,False
P0000597,O0000597,C000157,M0011,620.3,INR,UPI,BANK_B,2026-01-01T01:50:54.224068,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T01:51:04.841474,10.62,normal_success,,False
P0000598,O0000598,C000735,M0010,704.46,INR,UPI,BANK_B,2026-01-01T19:44:01.626012,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:44:11.712597,10.09,normal_success,,False
P0000599,O0000599,C003865,M0023,883.96,INR,NETBANKING,BANK_E,2026-01-01T19:15:09.485209,SYNTHETIC,FAILED,FAILED,2026-01-01T19:15:14.579501,5.09,genuine_failure,,False
P0000600,O0000600,C001157,M0013,1871.03,INR,NETBANKING,BANK_E,2026-01-01T17:37:50.678271,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T17:37:54.594319,3.92,normal_success,,False
P0000601,O0000601,C002299,M0021,1411.83,INR,WALLET,BANK_A,2026-01-01T23:28:13.891972,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T23:28:21.762713,7.87,normal_success,,False
P0000602,O0000602,C000489,M0005,429.49,INR,WALLET,BANK_B,2026-01-01T09:53:49.638504,SYNTHETIC,FAILED,FAILED,2026-01-01T09:53:52.191892,2.55,genuine_failure,INC0000,False
P0000603,O0000603,C003333,M0001,203.12,INR,UPI,BANK_A,2026-01-01T02:01:37.407409,SYNTHETIC,FAILED,FAILED,2026-01-01T02:01:44.536262,7.13,genuine_failure,INC0001,False
P0000604,O0000604,C002907,M0022,235.09,INR,CARD,BANK_C,2026-01-01T15:39:25.544230,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T15:39:27.728403,2.18,normal_success,,True
P0000605,O0000605,C001543,M0002,2260.44,INR,UPI,BANK_C,2026-01-01T20:59:31.176648,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T20:59:38.844284,7.67,normal_success,,False
P0000606,O0000606,C000746,M0002,331.62,INR,UPI,BANK_D,2026-01-01T01:47:23.714219,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T01:47:26.639539,2.93,normal_success,,False
P0000607,O0000607,C002262,M0021,1303.04,INR,UPI,BANK_C,2026-01-01T04:57:06.781680,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T04:57:16.201929,9.42,normal_success,,True
P0000608,O0000608,C001386,M0013,921.03,INR,NETBANKING,BANK_A,2026-01-01T07:25:37.769024,SYNTHETIC,FAILED,FAILED,2026-01-01T07:25:43.494586,5.73,genuine_failure,,False
P0000609,O0000609,C001586,M0023,1319.43,INR,CARD,BANK_E,2026-01-01T10:33:46.226515,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T10:33:52.736811,6.51,normal_success,,False
P0000610,O0000610,C003603,M0004,810.77,INR,WALLET,BANK_A,2026-01-01T01:58:29.341163,SYNTHETIC,FAILED,FAILED,2026-01-01T01:58:34.747939,5.41,genuine_failure,INC0001,False
P0000611,O0000611,C001976,M0012,850.4,INR,WALLET,BANK_A,2026-01-01T21:12:21.113203,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T21:12:26.423861,5.31,normal_success,,False
P0000612,O0000612,C002487,M0014,1751.32,INR,CARD,BANK_A,2026-01-01T12:35:01.984805,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T12:41:06.187275,364.2,late_capture,,False
P0000613,O0000613,C000084,M0021,348.4,INR,WALLET,BANK_B,2026-01-01T09:25:25.366671,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T09:25:29.346708,3.98,normal_success,INC0000,False
P0000614,O0000614,C001672,M0017,138.89,INR,UPI,BANK_D,2026-01-01T03:42:21.723788,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T03:42:29.666300,7.94,normal_success,,False
P0000615,O0000615,C002785,M0017,727.47,INR,WALLET,BANK_B,2026-01-01T11:42:10.511756,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T11:42:16.116553,5.6,normal_success,INC0000,False
P0000616,O0000616,C000765,M0014,210.95,INR,WALLET,BANK_D,2026-01-01T04:55:11.245037,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T04:59:15.442994,244.2,late_capture,,False
P0000617,O0000617,C002173,M0006,302.48,INR,NETBANKING,BANK_B,2026-01-01T07:07:47.932753,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T07:07:53.489270,5.56,normal_success,,False
P0000618,O0000618,C000707,M0004,249.14,INR,UPI,BANK_C,2026-01-01T18:29:05.709369,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T18:29:11.534866,5.83,normal_success,,True
P0000619,O0000619,C003435,M0016,38.1,INR,CARD,BANK_D,2026-01-01T13:04:24.865036,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T13:08:24.504462,239.64,late_capture,,False
P0000620,O0000620,C002343,M0016,1382.63,INR,NETBANKING,BANK_C,2026-01-01T14:53:44.425882,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T14:53:51.521574,7.1,normal_success,,True
P0000621,O0000621,C003362,M0004,1582.82,INR,UPI,BANK_D,2026-01-01T00:16:58.867476,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T00:17:06.400975,7.53,normal_success,,False
P0000622,O0000622,C001385,M0022,2917.33,INR,CARD,BANK_A,2026-01-01T09:18:12.757879,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T09:18:18.631991,5.87,normal_success,,False
P0000623,O0000623,C003398,M0016,8341.56,INR,NETBANKING,BANK_D,2026-01-01T18:10:03.293787,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T18:10:12.705469,9.41,normal_success,,False
P0000624,O0000624,C000449,M0000,2981.35,INR,NETBANKING,BANK_A,2026-01-01T11:49:02.631084,SYNTHETIC,FAILED,FAILED,2026-01-01T11:49:07.944243,5.31,genuine_failure,,False
P0000625,O0000625,C000359,M0003,1865.49,INR,NETBANKING,BANK_A,2026-01-01T04:41:37.088589,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T04:41:46.129434,9.04,normal_success,,False
P0000626,O0000626,C000897,M0013,558.63,INR,NETBANKING,BANK_B,2026-01-01T11:55:19.481164,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T11:55:25.492330,6.01,normal_success,,False
P0000627,O0000627,C002744,M0015,605.42,INR,CARD,BANK_B,2026-01-01T05:38:22.578611,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T05:38:26.770167,4.19,normal_success,,False
P0000628,O0000628,C000354,M0001,718.11,INR,CARD,BANK_E,2026-01-01T22:31:18.373399,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T22:31:21.790319,3.42,normal_success,,True
P0000629,O0000629,C001825,M0022,857.68,INR,UPI,BANK_D,2026-01-01T04:13:32.936097,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T04:13:42.203714,9.27,normal_success,,False
P0000630,O0000630,C002904,M0005,305.66,INR,WALLET,BANK_E,2026-01-01T07:06:20.770496,SYNTHETIC,FAILED,FAILED,2026-01-01T07:06:23.557254,2.79,genuine_failure,,False
P0000631,O0000631,C003495,M0006,139.65,INR,CARD,BANK_C,2026-01-01T03:38:21.406238,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T03:38:27.440483,6.03,normal_success,,True
P0000632,O0000632,C002744,M0024,272.12,INR,CARD,BANK_B,2026-01-01T17:02:00.052748,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T17:02:05.384628,5.33,normal_success,,False
