event_id,payment_id,event_type,event_time,received_time,sequence_number,duplicate_flag,out_of_order_flag,source
EV000032902,P0000329,payment.captured,2026-01-01T19:45:19.650612,2026-01-01T19:45:20.813017,2,False,False,SYNTHETIC
EV000032902D,P0000329,payment.captured,2026-01-01T19:45:19.650612,2026-01-01T19:45:21.455300,2,True,False,SYNTHETIC
EV000033000,P0000330,payment.attempted,2026-01-01T11:50:15.435108,2026-01-01T11:50:16.456540,0,False,False,SYNTHETIC
EV000033001,P0000330,payment.authorized,2026-01-01T11:50:18.655186,2026-01-01T11:50:19.980010,1,False,False,SYNTHETIC
EV000033002,P0000330,payment.captured,2026-01-01T11:50:20.151851,2026-01-01T11:50:22.248092,2,False,False,SYNTHETIC
EV000033100,P0000331,payment.attempted,2026-01-01T09:08:49.383111,2026-01-01T09:08:58.986399,0,False,True,SYNTHETIC
EV000033101,P0000331,payment.authorized,2026-01-01T09:08:54.739997,2026-01-01T09:08:56.865428,1,False,False,SYNTHETIC
EV000033102,P0000331,payment.captured,2026-01-01T09:08:57.924228,2026-01-01T09:08:51.225005,2,False,True,SYNTHETIC
EV000033102D,P0000331,payment.captured,2026-01-01T09:08:57.924228,2026-01-01T09:09:00.052764,2,True,False,SYNTHETIC
EV000033200,P0000332,payment.attempted,2026-01-01T11:37:20.971059,2026-01-01T11:37:21.187611,0,False,False,SYNTHETIC
EV000033201,P0000332,payment.authorized,2026-01-01T11:37:22.500311,2026-01-01T11:37:23.131851,1,False,False,SYNTHETIC
EV000033202,P0000332,payment.captured,2026-01-01T11:37:24.257738,2026-01-01T11:37:47.131111,2,False,False,SYNTHETIC
EV000033300,P0000333,payment.attempted,2026-01-01T18:48:25.413036,2026-01-01T18:48:26.822192,0,False,False,SYNTHETIC
EV000033300D,P0000333,payment.attempted,2026-01-01T18:48:25.413036,2026-01-01T18:48:27.206489,0,True,False,SYNTHETIC
EV000033301,P0000333,payment.authorized,2026-01-01T18:48:29.317169,2026-01-01T18:48:29.656200,1,False,False,SYNTHETIC
EV000033302,P0000333,payment.captured,2026-01-01T18:48:32.477548,2026-01-01T18:48:32.906731,2,False,False,SYNTHETIC
EV000033302D,P0000333,payment.captured,2026-01-01T18:48:32.477548,2026-01-01T18:48:33.390323,2,True,False,SYNTHETIC
EV000033400,P0000334,payment.attempted,2026-01-01T11:45:37.937054,2026-01-01T11:45:38.631635,0,False,False,SYNTHETIC
EV000033401,P0000334,payment.authorized,2026-01-01T11:45:42.792007,2026-01-01T11:45:45.722800,1,False,False,SYNTHETIC
EV000033402,P0000334,payment.failed,2026-01-01T11:45:51.083662,2026-01-01T11:45:51.516696,2,False,False,SYNTHETIC
EV000033403,P0000334,payment.captured,2026-01-01T11:49:31.576148,2026-01-01T11:49:33.690145,3,False,False,SYNTHETIC
EV000033500,P0000335,payment.attempted,2026-01-01T06:12:55.523829,2026-01-01T06:12:56.391348,0,False,False,SYNTHETIC
EV000033501,P0000335,payment.authorized,2026-01-01T06:12:57.341525,2026-01-01T06:12:58.535177,1,False,False,SYNTHETIC
EV000033502,P0000335,payment.captured,2026-01-01T06:12:58.850468,2026-01-01T06:13:00.305480,2,False,False,SYNTHETIC
EV000033600,P0000336,payment.attempted,2026-01-01T08:11:04.755430,2026-01-01T08:11:07.774242,0,False,False,SYNTHETIC
EV000033601,P0000336,payment.authorized,2026-01-01T08:11:08.718670,2026-01-01T08:11:11.076582,1,False,False,SYNTHETIC
EV000033602,P0000336,payment.captured,2026-01-01T08:11:11.593850,2026-01-01T08:11:17.671200,2,False,False,SYNTHETIC
EV000033700,P0000337,payment.attempted,2026-01-01T21:45:39.636613,2026-01-01T21:45:40.764246,0,False,False,SYNTHETIC
EV000033701,P0000337,payment.authorized,2026-01-01T21:45:41.975825,2026-01-01T21:45:42.729908,1,False,False,SYNTHETIC
EV000033702,P0000337,payment.captured,2026-01-01T21:45:43.833907,2026-01-01T21:45:44.364840,2,False,False,SYNTHETIC
EV000033800,P0000338,payment.attempted,2026-01-01T14:52:13.841092,2026-01-01T14:52:16.446576,0,False,False,SYNTHETIC
EV000033801,P0000338,payment.authorized,2026-01-01T14:52:15.812684,2026-01-01T14:52:16.694708,1,False,False,SYNTHETIC
EV000033802,P0000338,payment.captured,2026-01-01T14:52:17.805372,2026-01-01T14:52:19.428846,2,False,False,SYNTHETIC
EV000033900,P0000339,payment.attempted,2026-01-01T03:30:15.074919,2026-01-01T03:30:17.738285,0,False,False,SYNTHETIC
EV000033901,P0000339,payment.authorized,2026-01-01T03:30:18.589608,2026-01-01T03:31:11.455382,1,False,False,SYNTHETIC
EV000033902,P0000339,payment.captured,2026-01-01T03:30:19.738918,2026-01-01T03:30:21.501887,2,False,False,SYNTHETIC
EV000034000,P0000340,payment.attempted,2026-01-01T05:59:19.988425,2026-01-01T05:59:20.211214,0,False,False,SYNTHETIC
EV000034001,P0000340,payment.authorized,2026-01-01T05:59:21.626627,2026-01-01T05:59:24.294034,1,False,False,SYNTHETIC
EV000034002,P0000340,payment.captured,2026-01-01T06:04:29.378497,2026-01-01T06:04:29.796958,2,False,False,SYNTHETIC
EV000034100,P0000341,payment.attempted,2026-01-01T22:16:55.168853,2026-01-01T22:16:56.353007,0,False,False,SYNTHETIC
EV000034101,P0000341,payment.authorized,2026-01-01T22:16:58.858865,2026-01-01T22:17:01.591842,1,False,False,SYNTHETIC
EV000034102,P0000341,payment.captured,2026-01-01T22:17:01.595640,2026-01-01T22:17:04.111912,2,False,False,SYNTHETIC
EV000034200,P0000342,payment.attempted,2026-01-01T21:41:47.924812,2026-01-01T21:41:48.325363,0,False,False,SYNTHETIC
EV000034201,P0000342,payment.failed,2026-01-01T21:41:53.129612,2026-01-01T21:41:55.381210,1,False,False,SYNTHETIC
EV000034300,P0000343,payment.attempted,2026-01-01T16:37:30.133326,2026-01-01T16:37:30.501884,0,False,False,SYNTHETIC
EV000034301,P0000343,payment.authorized,2026-01-01T16:37:33.952995,2026-01-01T16:37:34.776896,1,False,False,SYNTHETIC
EV000034302,P0000343,payment.captured,2026-01-01T16:37:37.745151,2026-01-01T16:37:38.688765,2,False,False,SYNTHETIC
EV000034400,P0000344,payment.attempted,2026-01-01T08:42:44.937324,2026-01-01T08:42:48.401646,0,False,False,SYNTHETIC
EV000034401,P0000344,payment.authorized,2026-01-01T08:42:48.358126,2026-01-01T08:43:08.383129,1,False,False,SYNTHETIC
EV000034402,P0000344,payment.captured,2026-01-01T08:42:49.944929,2026-01-01T08:42:52.570918,2,False,False,SYNTHETIC
EV000034500,P0000345,payment.attempted,2026-01-01T05:39:04.623674,2026-01-01T05:39:05.662160,0,False,False,SYNTHETIC
EV000034501,P0000345,payment.authorized,2026-01-01T05:39:06.957067,2026-01-01T05:39:07.484169,1,False,False,SYNTHETIC
EV000034502,P0000345,payment.captured,2026-01-01T05:39:10.634701,2026-01-01T05:39:12.664774,2,False,False,SYNTHETIC
EV000034600,P0000346,payment.attempted,2026-01-01T02:58:05.658890,2026-01-01T02:58:07.499319,0,False,False,SYNTHETIC
EV000034601,P0000346,payment.authorized,2026-01-01T02:58:11.097298,2026-01-01T02:58:13.018150,1,False,False,SYNTHETIC
EV000034602,P0000346,payment.captured,2026-01-01T02:58:15.240280,2026-01-01T02:58:15.637183,2,False,False,SYNTHETIC
EV000034700,P0000347,payment.attempted,2026-01-01T13:54:25.009162,2026-01-01T13:54:25.666353,0,False,False,SYNTHETIC
EV000034701,P0000347,payment.authorized,2026-01-01T13:54:26.141952,2026-01-01T13:54:29.098260,1,False,False,SYNTHETIC
EV000034702,P0000347,payment.captured,2026-01-01T13:54:30.567230,2026-01-01T13:54:31.225967,2,False,False,SYNTHETIC
EV000034800,P0000348,payment.attempted,2026-01-01T12:06:08.169400,2026-01-01T12:06:09.440235,0,False,False,SYNTHETIC
EV000034801,P0000348,payment.authorized,2026-01-01T12:06:09.383844,2026-01-01T12:06:10.521891,1,False,False,SYNTHETIC
EV000034802,P0000348,payment.captured,2026-01-01T12:06:11.412358,2026-01-01T12:06:13.476018,2,False,False,SYNTHETIC
EV000034900,P0000349,payment.attempted,2026-01-01T17:23:53.658198,2026-01-01T17:23:54.362990,0,False,False,SYNTHETIC
EV000034901,P0000349,payment.authorized,2026-01-01T17:23:59.289918,2026-01-01T17:23:59.695397,1,False,False,SYNTHETIC
EV000034902,P0000349,payment.captured,2026-01-01T17:24:03.929812,2026-01-01T17:24:05.074296,2,False,False,SYNTHETIC
EV000034902D,P0000349,payment.captured,2026-01-01T17:24:03.929812,2026-01-01T17:24:05.476573,2,True,False,SYNTHETIC
EV000035000,P0000350,payment.attempted,2026-01-01T18:32:53.924320,2026-01-01T18:32:54.556810,0,False,False,SYNTHETIC
EV000035001,P0000350,payment.authorized,2026-01-01T18:32:58.349065,2026-01-01T18:32:59.018742,1,False,False,SYNTHETIC
EV000035002,P0000350,payment.captured,2026-01-01T18:33:01.830692,2026-01-01T18:33:02.051445,2,False,False,SYNTHETIC
EV000035100,P0000351,payment.attempted,2026-01-01T16:34:30.185277,2026-01-01T16:34:30.646530,0,False,False,SYNTHETIC
EV000035101,P0000351,payment.authorized,2026-01-01T16:34:32.371424,2026-01-01T16:34:33.573997,1,False,False,SYNTHETIC
EV000035102,P0000351,payment.captured,2026-01-01T16:34:35.060271,2026-01-01T16:35:05.422802,2,False,False,SYNTHETIC
EV000035102D,P0000351,payment.captured,2026-01-01T16:34:35.060271,2026-01-01T16:35:05.756132,2,True,False,SYNTHETIC
EV000035200,P0000352,payment.attempted,2026-01-01T05:02:42.943000,2026-01-01T05:02:44.007839,0,False,False,SYNTHETIC
EV000035201,P0000352,payment.authorized,2026-01-01T05:02:46.180835,2026-01-01T05:02:46.966067,1,False,False,SYNTHETIC
EV000035202,P0000352,payment.captured,2026-01-01T05:02:50.523166,2026-01-01T05:02:51.552851,2,False,False,SYNTHETIC
EV000035300,P0000353,payment.attempted,2026-01-01T14:10:50.600902,2026-01-01T14:10:52.443903,0,False,False,SYNTHETIC
EV000035301,P0000353,payment.authorized,2026-01-01T14:10:53.732895,2026-01-01T14:10:54.776922,1,False,False,SYNTHETIC
EV000035301D,P0000353,payment.authorized,2026-01-01T14:10:53.732895,2026-01-01T14:10:55.654748,1,True,False,SYNTHETIC
EV000035302,P0000353,payment.failed,2026-01-01T14:11:02.680911,2026-01-01T14:11:04.356805,2,False,False,SYNTHETIC
EV000035303,P0000353,payment.captured,2026-01-01T14:15:57.891758,2026-01-01T14:16:00.541016,3,False,False,SYNTHETIC
EV000035400,P0000354,payment.attempted,2026-01-01T16:39:50.624713,2026-01-01T16:40:02.195343,0,False,True,SYNTHETIC
EV000035401,P0000354,payment.authorized,2026-01-01T16:39:56.356669,2026-01-01T16:39:57.061737,1,False,False,SYNTHETIC
EV000035402,P0000354,payment.captured,2026-01-01T16:40:00.294686,2026-01-01T16:39:51.266042,2,False,True,SYNTHETIC
EV000035500,P0000355,payment.attempted,2026-01-01T05:51:40.786886,2026-01-01T05:51:45.925359,0,False,True,SYNTHETIC
EV000035501,P0000355,payment.authorized,2026-01-01T05:51:44.623108,2026-01-01T05:51:42.376241,1,False,True,SYNTHETIC
EV000035502,P0000355,payment.captured,2026-01-01T05:51:46.246567,2026-01-01T05:51:47.083962,2,False,False,SYNTHETIC
EV000035600,P0000356,payment.attempted,2026-01-01T05:57:55.346142,2026-01-01T05:57:55.802574,0,False,False,SYNTHETIC
EV000035601,P0000356,payment.authorized,2026-01-01T05:58:00.570953,2026-01-01T05:58:03.903231,1,False,True,SYNTHETIC
EV000035602,P0000356,payment.captured,2026-01-01T05:58:03.394929,2026-01-01T05:58:01.179026,2,False,True,SYNTHETIC
EV000035700,P0000357,payment.attempted,2026-01-01T14:32:35.978203,2026-01-01T14:32:36.559054,0,False,False,SYNTHETIC
EV000035700D,P0000357,payment.attempted,2026-01-01T14:32:35.978203,2026-01-01T14:32:36.866197,0,True,False,SYNTHETIC
EV000035701,P0000357,payment.authorized,2026-01-01T14:32:39.514916,2026-01-01T14:32:39.979636,1,False,False,SYNTHETIC
EV000035702,P0000357,payment.captured,2026-01-01T14:32:41.854717,2026-01-01T14:32:42.827995,2,False,False,SYNTHETIC
EV000035800,P0000358,payment.attempted,2026-01-01T01:32:54.170584,2026-01-01T01:32:55.132406,0,False,False,SYNTHETIC
EV000035801,P0000358,payment.authorized,2026-01-01T01:32:57.932753,2026-01-01T01:32:58.919628,1,False,False,SYNTHETIC
EV000035802,P0000358,payment.captured,2026-01-01T01:33:01.541406,2026-01-01T01:33:01.810020,2,False,False,SYNTHETIC
EV000035900,P0000359,payment.attempted,2026-01-01T07:04:27.169988,2026-01-01T07:04:27.704744,0,False,False,SYNTHETIC
EV000035901,P0000359,payment.authorized,2026-01-01T07:04:30.878258,2026-01-01T07:04:31.232937,1,False,False,SYNTHETIC
EV000035902,P0000359,payment.captured,2026-01-01T07:04:34.984603,2026-01-01T07:04:36.082530,2,False,False,SYNTHETIC
EV000036000,P0000360,payment.attempted,2026-01-01T17:55:44.656606,2026-01-01T17:55:45.828229,0,False,False,SYNTHETIC
EV000036001,P0000360,payment.authorized,2026-01-01T17:55:50.330518,2026-01-01T17:55:51.816912,1,False,False,SYNTHETIC
EV000036001D,P0000360,payment.authorized,2026-01-01T17:55:50.330518,2026-01-01T17:55:52.373002,1,True,False,SYNTHETIC
EV000036002,P0000360,payment.captured,2026-01-01T17:55:52.016280,2026-01-01T17:55:53.343296,2,False,False,SYNTHETIC
EV000036002D,P0000360,payment.captured,2026-01-01T17:55:52.016280,2026-01-01T17:55:54.135712,2,True,False,SYNTHETIC
EV000036100,P0000361,payment.attempted,2026-01-01T12:11:39.603462,2026-01-01T12:11:40.860103,0,False,False,SYNTHETIC
EV000036101,P0000361,payment.authorized,2026-01-01T12:11:45.593998,2026-01-01T12:11:48.264230,1,False,True,SYNTHETIC
EV000036102,P0000361,payment.captured,2026-01-01T12:11:47.839734,2026-01-01T12:11:47.301783,2,False,True,SYNTHETIC
EV000036200,P0000362,payment.attempted,2026-01-01T06:41:30.456464,2026-01-01T06:41:32.003157,0,False,False,SYNTHETIC
EV000036201,P0000362,payment.authorized,2026-01-01T06:41:36.232815,2026-01-01T06:41:36.981016,1,False,False,SYNTHETIC
EV000036202,P0000362,payment.captured,2026-01-01T06:41:39.516720,2026-01-01T06:41:40.580708,2,False,False,SYNTHETIC
EV000036202D,P0000362,payment.captured,2026-01-01T06:41:39.516720,2026-01-01T06:41:41.019487,2,True,False,SYNTHETIC
EV000036300,P0000363,payment.attempted,2026-01-01T11:01:22.799695,2026-01-01T11:01:27.498225,0,False,True,SYNTHETIC
EV000036301,P0000363,payment.authorized,2026-01-01T11:01:26.821371,2026-01-01T11:01:23.861675,1,False,True,SYNTHETIC
EV000036302,P0000363,payment.captured,2026-01-01T11:01:30.928187,2026-01-01T11:01:31.559185,2,False,False,SYNTHETIC
EV000036400,P0000364,payment.attempted,2026-01-01T14:46:54.369740,2026-01-01T14:47:30.954357,0,False,False,SYNTHETIC
EV000036401,P0000364,payment.authorized,2026-01-01T14:46:58.694679,2026-01-01T14:47:00.594331,1,False,False,SYNTHETIC
EV000036402,P0000364,payment.captured,2026-01-01T14:47:01.119566,2026-01-01T14:47:02.248676,2,False,False,SYNTHETIC
EV000036500,P0000365,payment.attempted,2026-01-01T06:48:18.095522,2026-01-01T06:48:18.960423,0,False,False,SYNTHETIC
EV000036501,P0000365,payment.failed,2026-01-01T06:48:22.997427,2026-01-01T06:48:23.653317,1,False,False,SYNTHETIC
EV000036600,P0000366,payment.attempted,2026-01-01T13:46:19.797041,2026-01-01T13:46:20.378470,0,False,False,SYNTHETIC
EV000036601,P0000366,payment.authorized,2026-01-01T13:46:21.826346,2026-01-01T13:46:22.915412,1,False,False,SYNTHETIC
EV000036602,P0000366,payment.captured,2026-01-01T13:46:24.624574,2026-01-01T13:46:25.678474,2,False,False,SYNTHETIC
EV000036700,P0000367,payment.attempted,2026-01-01T14:47:08.383740,2026-01-01T14:47:09.339534,0,False,False,SYNTHETIC
EV000036701,P0000367,payment.authorized,2026-01-01T14:47:12.810773,2026-01-01T14:47:13.110283,1,False,False,SYNTHETIC
EV000036702,P0000367,payment.captured,2026-01-01T14:47:15.920987,2026-01-01T14:47:16.111944,2,False,False,SYNTHETIC
EV000036702D,P0000367,payment.captured,2026-01-01T14:47:15.920987,2026-01-01T14:47:16.406785,2,True,False,SYNTHETIC
EV000036800,P0000368,payment.attempted,2026-01-01T18:28:32.477111,2026-01-01T18:28:33.187492,0,False,False,SYNTHETIC
EV000036801,P0000368,payment.failed,2026-01-01T18:28:33.812417,2026-01-01T18:28:34.923936,1,False,False,SYNTHETIC
EV000036900,P0000369,payment.attempted,2026-01-01T02:38:38.710903,2026-01-01T02:38:39.977323,0,False,False,SYNTHETIC
EV000036901,P0000369,payment.authorized,2026-01-01T02:38:44.625865,2026-01-01T02:38:46.299366,1,False,False,SYNTHETIC
EV000036902,P0000369,payment.captured,2026-01-01T02:38:49.530028,2026-01-01T02:38:50.422713,2,False,False,SYNTHETIC
EV000037000,P0000370,payment.attempted,2026-01-01T02:35:17.596664,2026-01-01T02:35:19.145238,0,False,False,SYNTHETIC
EV000037001,P0000370,payment.authorized,2026-01-01T02:35:22.463703,2026-01-01T02:35:23.089993,1,False,False,SYNTHETIC
EV000037002,P0000370,payment.failed,2026-01-01T02:35:28.134875,2026-01-01T02:35:29.477242,2,False,False,SYNTHETIC
EV000037003,P0000370,payment.captured,2026-01-01T02:36:07.325667,2026-01-01T02:36:09.394427,3,False,False,SYNTHETIC
EV000037100,P0000371,payment.attempted,2026-01-01T02:08:22.337675,2026-01-01T02:08:24.154830,0,False,False,SYNTHETIC
EV000037101,P0000371,payment.authorized,2026-01-01T02:08:26.178236,2026-01-01T02:08:27.551846,1,False,False,SYNTHETIC
EV000037102,P0000371,payment.captured,2026-01-01T02:08:27.441930,2026-01-01T02:08:28.309342,2,False,False,SYNTHETIC
EV000037200,P0000372,payment.attempted,2026-01-01T19:33:21.247716,2026-01-01T19:33:24.061049,0,False,False,SYNTHETIC
EV000037200D,P0000372,payment.attempted,2026-01-01T19:33:21.247716,2026-01-01T19:33:24.835782,0,True,False,SYNTHETIC
EV000037201,P0000372,payment.authorized,2026-01-01T19:33:23.417006,2026-01-01T19:33:24.235250,1,False,False,SYNTHETIC
EV000037201D,P0000372,payment.authorized,2026-01-01T19:33:23.417006,2026-01-01T19:33:24.712677,1,True,False,SYNTHETIC
EV000037202,P0000372,payment.captured,2026-01-01T19:33:26.009832,2026-01-01T19:33:26.842863,2,False,False,SYNTHETIC
EV000037300,P0000373,payment.attempted,2026-01-01T22:42:24.705804,2026-01-01T22:42:24.867213,0,False,False,SYNTHETIC
EV000037301,P0000373,payment.authorized,2026-01-01T22:42:30.584256,2026-01-01T22:42:32.200725,1,False,False,SYNTHETIC
EV000037302,P0000373,payment.captured,2026-01-01T22:42:35.142429,2026-01-01T22:42:36.089779,2,False,False,SYNTHETIC
EV000037400,P0000374,payment.attempted,2026-01-01T12:56:08.502290,2026-01-01T12:56:11.284592,0,False,False,SYNTHETIC
EV000037401,P0000374,payment.failed,2026-01-01T12:56:11.827533,2026-01-01T12:56:12.335004,1,False,False,SYNTHETIC
EV000037500,P0000375,payment.attempted,2026-01-01T06:48:15.544831,2026-01-01T06:48:15.930206,0,False,False,SYNTHETIC
EV000037501,P0000375,payment.authorized,2026-01-01T06:48:17.911086,2026-01-01T06:48:18.872150,1,False,False,SYNTHETIC
EV000037502,P0000375,payment.captured,2026-01-01T06:48:19.350776,2026-01-01T06:48:21.249292,2,False,False,SYNTHETIC
EV000037600,P0000376,payment.attempted,2026-01-01T14:29:11.080232,2026-01-01T14:29:18.384333,0,False,True,SYNTHETIC
EV000037601,P0000376,payment.authorized,2026-01-01T14:29:15.011870,2026-01-01T14:29:16.529147,1,False,False,SYNTHETIC
EV000037602,P0000376,payment.captured,2026-01-01T14:29:16.558297,2026-01-01T14:29:13.100387,2,False,True,SYNTHETIC
EV000037700,P0000377,payment.attempted,2026-01-01T17:18:34.247563,2026-01-01T17:18:36.655077,0,False,False,SYNTHETIC
EV000037701,P0000377,payment.authorized,2026-01-01T17:18:39.738828,2026-01-01T17:18:41.854725,1,False,False,SYNTHETIC
EV000037702,P0000377,payment.captured,2026-01-01T17:18:44.218631,2026-01-01T17:18:44.712812,2,False,False,SYNTHETIC
EV000037800,P0000378,payment.attempted,2026-01-01T03:26:49.281376,2026-01-01T03:26:49.890181,0,False,False,SYNTHETIC
EV000037801,P0000378,payment.authorized,2026-01-01T03:26:53.894367,2026-01-01T03:26:55.316860,1,False,False,SYNTHETIC
EV000037802,P0000378,payment.captured,2026-01-01T03:26:55.357904,2026-01-01T03:26:55.795406,2,False,False,SYNTHETIC
EV000037900,P0000379,payment.attempted,2026-01-01T19:21:13.613131,2026-01-01T19:21:14.220334,0,False,False,SYNTHETIC
EV000037901,P0000379,payment.authorized,2026-01-01T19:21:16.045102,2026-01-01T19:21:17.228473,1,False,False,SYNTHETIC
EV000037902,P0000379,payment.captured,2026-01-01T19:21:19.199124,2026-01-01T19:21:19.518600,2,False,False,SYNTHETIC
EV000038000,P0000380,payment.attempted,2026-01-01T03:11:42.829487,2026-01-01T03:11:44.128701,0,False,False,SYNTHETIC
EV000038001,P0000380,payment.authorized,2026-01-01T03:11:46.413997,2026-01-01T03:11:47.081004,1,False,False,SYNTHETIC
EV000038001D,P0000380,payment.authorized,2026-01-01T03:11:46.413997,2026-01-01T03:11:47.517592,1,True,False,SYNTHETIC
EV000038002,P0000380,payment.captured,2026-01-01T03:14:15.749022,2026-01-01T03:14:18.371472,2,False,False,SYNTHETIC
EV000038100,P0000381,payment.attempted,2026-01-01T11:15:27.147584,2026-01-01T11:15:27.570921,0,False,False,SYNTHETIC
EV000038101,P0000381,payment.authorized,2026-01-01T11:15:31.378411,2026-01-01T11:15:38.348968,1,False,True,SYNTHETIC
EV000038102,P0000381,payment.captured,2026-01-01T11:15:35.665774,2026-01-01T11:15:31.987104,2,False,True,SYNTHETIC
